bone	bone_rest_x_global_origin_in_meters	bone_rest_y_global_origin_in_meters	bone_rest_z_global_origin_in_meters	bone_rest_truncated_normalized_basis_axis_x_0	bone_rest_truncated_normalized_basis_axis_x_1	bone_rest_truncated_normalized_basis_axis_x_2	bone_rest_truncated_normalized_basis_axis_y_0	bone_rest_truncated_normalized_basis_axis_y_1	bone_rest_truncated_normalized_basis_axis_y_2	bone_rest_x_global_scale_in_meters	bone_rest_y_global_scale_in_meters	bone_rest_z_global_scale_in_meters	bone_x_global_origin_in_meters	bone_y_global_origin_in_meters	bone_z_global_origin_in_meters	bone_truncated_normalized_basis_axis_x_0	bone_truncated_normalized_basis_axis_x_1	bone_truncated_normalized_basis_axis_x_2	bone_truncated_normalized_basis_axis_y_0	bone_truncated_normalized_basis_axis_y_1	bone_truncated_normalized_basis_axis_y_2	bone_x_global_scale_in_meters	bone_y_global_scale_in_meters	bone_z_global_scale_in_meters	bone_parent_y_global_origin_in_meters	bone_parent_z_global_origin_in_meters	bone_parent_truncated_normalized_basis_axis_x_0	bone_parent_truncated_normalized_basis_axis_x_1	bone_parent_truncated_normalized_basis_axis_x_2	bone_parent_truncated_normalized_basis_axis_y_0	bone_parent_truncated_normalized_basis_axis_y_1	bone_parent_truncated_normalized_basis_axis_y_2	bone_parent_x_global_scale_in_meters	bone_parent_y_global_scale_in_meters	bone_parent_z_global_scale_in_meters	bone_hierarchy	specification_version	label
RightToeEnd	-0.00000512599945	-0.00000512599945	-0.00000512599945	1	0	0	0	1	0	1	1	1	0.03769698739052	0.02037459611893	-0.07958845794201	1	0	0	0	1	0	1	1	1	0.02037459611893	-0.07958845794201	1	0	0	0	1	0	1	1	1	Hips,,LeftUpLeg,LeftLeg,LeftFoot,LeftToeBase,LeftToeEnd,RightUpLeg,RightLeg,RightFoot,RightToeBase,RightToeEnd,skirt_01_01,skirt_01_02,skirt_02_01,skirt_02_02,skirt_03_01,skirt_03_02,skirt_04_01,skirt_04_02,skirt_05_01,skirt_05_02,skirt_06_01,skirt_06_02,skirt_07_01,skirt_07_02,skirt_08_01,skirt_08_02,skirt_09_01,skirt_09_02,skirt_10_01,skirt_10_02,Spine,Spine1,Spine2,Spine3,LeftShoulder,LeftArm,LeftForeArm,LeftHand,LeftFingersBase,LeftHandIndex1,LeftHandIndex2,LeftHandIndex3,LeftHandIndex4,LeftHandMiddle1,LeftHandMiddle2,LeftHandMiddle3,LeftHandMiddle4,LeftHandPinky1,LeftHandPinky2,LeftHandPinky3,LeftHandPinky4,LeftHandRing1,LeftHandRing2,LeftHandRing3,LeftHandRing4,LeftHandThumb1,LeftHandThumb2,LeftHandThumb3,LeftHandThumb4,Neck,Neck1,Head,eye_L,eye_light_L,eye_light_R,eye_R,hair1_L,hair2_L,hair3_L,hair4_L,hair5_L,hair6_L,hair7_L,hair8_L,hair1_R,hair2_R,hair3_R,hair4_R,hair5_R,hair6_R,hair7_R,hair8_R,hair_01_01,hair_01_02,hair_02_01,hair_02_02,hair_03_01,hair_03_02,HeadEnd,mituami1,mituami2,mituami3,mituami4,mituami_F,mouth,tongue01,tongue02,tongue03,ribbon_L,ribbon_R,RightShoulder,RightArm,RightForeArm,RightHand,RightFingersBase,RightHandIndex1,RightHandIndex2,RightHandIndex3,RightHandIndex4,RightHandMiddle1,RightHandMiddle2,RightHandMiddle3,RightHandMiddle4,RightHandPinky1,RightHandPinky2,RightHandPinky3,RightHandPinky4,RightHandRing1,RightHandRing2,RightHandRing3,RightHandRing4,RightHandThumb1,RightHandThumb2,RightHandThumb3,RightHandThumb4,tit_L,tit_R	VRM_VERSION_NONE	VRM_BONE_NONE
skirt_01_01	0	0	0	1	0	0	0	1	0	1	1	1	0	0.98803722858429	-0.08697254955769	1	0	0	0	1	0	1	1	1	0.98803722858429	-0.08697254955769	1	0	0	0	1	0	1	1	1	Hips,,LeftUpLeg,LeftLeg,LeftFoot,LeftToeBase,LeftToeEnd,RightUpLeg,RightLeg,RightFoot,RightToeBase,RightToeEnd,skirt_01_01,skirt_01_02,skirt_02_01,skirt_02_02,skirt_03_01,skirt_03_02,skirt_04_01,skirt_04_02,skirt_05_01,skirt_05_02,skirt_06_01,skirt_06_02,skirt_07_01,skirt_07_02,skirt_08_01,skirt_08_02,skirt_09_01,skirt_09_02,skirt_10_01,skirt_10_02,Spine,Spine1,Spine2,Spine3,LeftShoulder,LeftArm,LeftForeArm,LeftHand,LeftFingersBase,LeftHandIndex1,LeftHandIndex2,LeftHandIndex3,LeftHandIndex4,LeftHandMiddle1,LeftHandMiddle2,LeftHandMiddle3,LeftHandMiddle4,LeftHandPinky1,LeftHandPinky2,LeftHandPinky3,LeftHandPinky4,LeftHandRing1,LeftHandRing2,LeftHandRing3,LeftHandRing4,LeftHandThumb1,LeftHandThumb2,LeftHandThumb3,LeftHandThumb4,Neck,Neck1,Head,eye_L,eye_light_L,eye_light_R,eye_R,hair1_L,hair2_L,hair3_L,hair4_L,hair5_L,hair6_L,hair7_L,hair8_L,hair1_R,hair2_R,hair3_R,hair4_R,hair5_R,hair6_R,hair7_R,hair8_R,hair_01_01,hair_01_02,hair_02_01,hair_02_02,hair_03_01,hair_03_02,HeadEnd,mituami1,mituami2,mituami3,mituami4,mituami_F,mouth,tongue01,tongue02,tongue03,ribbon_L,ribbon_R,RightShoulder,RightArm,RightForeArm,RightHand,RightFingersBase,RightHandIndex1,RightHandIndex2,RightHandIndex3,RightHandIndex4,RightHandMiddle1,RightHandMiddle2,RightHandMiddle3,RightHandMiddle4,RightHandPinky1,RightHandPinky2,RightHandPinky3,RightHandPinky4,RightHandRing1,RightHandRing2,RightHandRing3,RightHandRing4,RightHandThumb1,RightHandThumb2,RightHandThumb3,RightHandThumb4,tit_L,tit_R	VRM_VERSION_NONE	VRM_BONE_NONE
skirt_01_02	0	0	0	1	0	0	0	1	0	1	1	1	0	0.83770018815994	-0.15119317173958	1	0	0	0	1	0	1	1	1	0.83770018815994	-0.15119317173958	1	0	0	0	1	0	1	1	1	Hips,,LeftUpLeg,LeftLeg,LeftFoot,LeftToeBase,LeftToeEnd,RightUpLeg,RightLeg,RightFoot,RightToeBase,RightToeEnd,skirt_01_01,skirt_01_02,skirt_02_01,skirt_02_02,skirt_03_01,skirt_03_02,skirt_04_01,skirt_04_02,skirt_05_01,skirt_05_02,skirt_06_01,skirt_06_02,skirt_07_01,skirt_07_02,skirt_08_01,skirt_08_02,skirt_09_01,skirt_09_02,skirt_10_01,skirt_10_02,Spine,Spine1,Spine2,Spine3,LeftShoulder,LeftArm,LeftForeArm,LeftHand,LeftFingersBase,LeftHandIndex1,LeftHandIndex2,LeftHandIndex3,LeftHandIndex4,LeftHandMiddle1,LeftHandMiddle2,LeftHandMiddle3,LeftHandMiddle4,LeftHandPinky1,LeftHandPinky2,LeftHandPinky3,LeftHandPinky4,LeftHandRing1,LeftHandRing2,LeftHandRing3,LeftHandRing4,LeftHandThumb1,LeftHandThumb2,LeftHandThumb3,LeftHandThumb4,Neck,Neck1,Head,eye_L,eye_light_L,eye_light_R,eye_R,hair1_L,hair2_L,hair3_L,hair4_L,hair5_L,hair6_L,hair7_L,hair8_L,hair1_R,hair2_R,hair3_R,hair4_R,hair5_R,hair6_R,hair7_R,hair8_R,hair_01_01,hair_01_02,hair_02_01,hair_02_02,hair_03_01,hair_03_02,HeadEnd,mituami1,mituami2,mituami3,mituami4,mituami_F,mouth,tongue01,tongue02,tongue03,ribbon_L,ribbon_R,RightShoulder,RightArm,RightForeArm,RightHand,RightFingersBase,RightHandIndex1,RightHandIndex2,RightHandIndex3,RightHandIndex4,RightHandMiddle1,RightHandMiddle2,RightHandMiddle3,RightHandMiddle4,RightHandPinky1,RightHandPinky2,RightHandPinky3,RightHandPinky4,RightHandRing1,RightHandRing2,RightHandRing3,RightHandRing4,RightHandThumb1,RightHandThumb2,RightHandThumb3,RightHandThumb4,tit_L,tit_R	VRM_VERSION_NONE	VRM_BONE_NONE
skirt_02_01	-0.06666801869869	-0.06666801869869	-0.06666801869869	1	0	0	0	1	0	1	1	1	-0.06666801869869	0.98305523395538	-0.07184271514416	1	0	0	0	1	0	1	1	1	0.98305523395538	-0.07184271514416	1	0	0	0	1	0	1	1	1	Hips,,LeftUpLeg,LeftLeg,LeftFoot,LeftToeBase,LeftToeEnd,RightUpLeg,RightLeg,RightFoot,RightToeBase,RightToeEnd,skirt_01_01,skirt_01_02,skirt_02_01,skirt_02_02,skirt_03_01,skirt_03_02,skirt_04_01,skirt_04_02,skirt_05_01,skirt_05_02,skirt_06_01,skirt_06_02,skirt_07_01,skirt_07_02,skirt_08_01,skirt_08_02,skirt_09_01,skirt_09_02,skirt_10_01,skirt_10_02,Spine,Spine1,Spine2,Spine3,LeftShoulder,LeftArm,LeftForeArm,LeftHand,LeftFingersBase,LeftHandIndex1,LeftHandIndex2,LeftHandIndex3,LeftHandIndex4,LeftHandMiddle1,LeftHandMiddle2,LeftHandMiddle3,LeftHandMiddle4,LeftHandPinky1,LeftHandPinky2,LeftHandPinky3,LeftHandPinky4,LeftHandRing1,LeftHandRing2,LeftHandRing3,LeftHandRing4,LeftHandThumb1,LeftHandThumb2,LeftHandThumb3,LeftHandThumb4,Neck,Neck1,Head,eye_L,eye_light_L,eye_light_R,eye_R,hair1_L,hair2_L,hair3_L,hair4_L,hair5_L,hair6_L,hair7_L,hair8_L,hair1_R,hair2_R,hair3_R,hair4_R,hair5_R,hair6_R,hair7_R,hair8_R,hair_01_01,hair_01_02,hair_02_01,hair_02_02,hair_03_01,hair_03_02,HeadEnd,mituami1,mituami2,mituami3,mituami4,mituami_F,mouth,tongue01,tongue02,tongue03,ribbon_L,ribbon_R,RightShoulder,RightArm,RightForeArm,RightHand,RightFingersBase,RightHandIndex1,RightHandIndex2,RightHandIndex3,RightHandIndex4,RightHandMiddle1,RightHandMiddle2,RightHandMiddle3,RightHandMiddle4,RightHandPinky1,RightHandPinky2,RightHandPinky3,RightHandPinky4,RightHandRing1,RightHandRing2,RightHandRing3,RightHandRing4,RightHandThumb1,RightHandThumb2,RightHandThumb3,RightHandThumb4,tit_L,tit_R	VRM_VERSION_NONE	VRM_BONE_NONE
skirt_02_02	-0.0500684902072	-0.0500684902072	-0.0500684902072	1	0	0	0	1	0	1	1	1	-0.11673650890589	0.84136092662811	-0.12539386749268	1	0	0	0	1	0	1	1	1	0.84136092662811	-0.12539386749268	1	0	0	0	1	0	1	1	1	Hips,,LeftUpLeg,LeftLeg,LeftFoot,LeftToeBase,LeftToeEnd,RightUpLeg,RightLeg,RightFoot,RightToeBase,RightToeEnd,skirt_01_01,skirt_01_02,skirt_02_01,skirt_02_02,skirt_03_01,skirt_03_02,skirt_04_01,skirt_04_02,skirt_05_01,skirt_05_02,skirt_06_01,skirt_06_02,skirt_07_01,skirt_07_02,skirt_08_01,skirt_08_02,skirt_09_01,skirt_09_02,skirt_10_01,skirt_10_02,Spine,Spine1,Spine2,Spine3,LeftShoulder,LeftArm,LeftForeArm,LeftHand,LeftFingersBase,LeftHandIndex1,LeftHandIndex2,LeftHandIndex3,LeftHandIndex4,LeftHandMiddle1,LeftHandMiddle2,LeftHandMiddle3,LeftHandMiddle4,LeftHandPinky1,LeftHandPinky2,LeftHandPinky3,LeftHandPinky4,LeftHandRing1,LeftHandRing2,LeftHandRing3,LeftHandRing4,LeftHandThumb1,LeftHandThumb2,LeftHandThumb3,LeftHandThumb4,Neck,Neck1,Head,eye_L,eye_light_L,eye_light_R,eye_R,hair1_L,hair2_L,hair3_L,hair4_L,hair5_L,hair6_L,hair7_L,hair8_L,hair1_R,hair2_R,hair3_R,hair4_R,hair5_R,hair6_R,hair7_R,hair8_R,hair_01_01,hair_01_02,hair_02_01,hair_02_02,hair_03_01,hair_03_02,HeadEnd,mituami1,mituami2,mituami3,mituami4,mituami_F,mouth,tongue01,tongue02,tongue03,ribbon_L,ribbon_R,RightShoulder,RightArm,RightForeArm,RightHand,RightFingersBase,RightHandIndex1,RightHandIndex2,RightHandIndex3,RightHandIndex4,RightHandMiddle1,RightHandMiddle2,RightHandMiddle3,RightHandMiddle4,RightHandPinky1,RightHandPinky2,RightHandPinky3,RightHandPinky4,RightHandRing1,RightHandRing2,RightHandRing3,RightHandRing4,RightHandThumb1,RightHandThumb2,RightHandThumb3,RightHandThumb4,tit_L,tit_R	VRM_VERSION_NONE	VRM_BONE_NONE
skirt_03_01	-0.10021690279245	-0.10021690279245	-0.10021690279245	1	0	0	0	1	0	1	1	1	-0.10021690279245	0.98539316654205	-0.02566615119576	1	0	0	0	1	0	1	1	1	0.98539316654205	-0.02566615119576	1	0	0	0	1	0	1	1	1	Hips,,LeftUpLeg,LeftLeg,LeftFoot,LeftToeBase,LeftToeEnd,RightUpLeg,RightLeg,RightFoot,RightToeBase,RightToeEnd,skirt_01_01,skirt_01_02,skirt_02_01,skirt_02_02,skirt_03_01,skirt_03_02,skirt_04_01,skirt_04_02,skirt_05_01,skirt_05_02,skirt_06_01,skirt_06_02,skirt_07_01,skirt_07_02,skirt_08_01,skirt_08_02,skirt_09_01,skirt_09_02,skirt_10_01,skirt_10_02,Spine,Spine1,Spine2,Spine3,LeftShoulder,LeftArm,LeftForeArm,LeftHand,LeftFingersBase,LeftHandIndex1,LeftHandIndex2,LeftHandIndex3,LeftHandIndex4,LeftHandMiddle1,LeftHandMiddle2,LeftHandMiddle3,LeftHandMiddle4,LeftHandPinky1,LeftHandPinky2,LeftHandPinky3,LeftHandPinky4,LeftHandRing1,LeftHandRing2,LeftHandRing3,LeftHandRing4,LeftHandThumb1,LeftHandThumb2,LeftHandThumb3,LeftHandThumb4,Neck,Neck1,Head,eye_L,eye_light_L,eye_light_R,eye_R,hair1_L,hair2_L,hair3_L,hair4_L,hair5_L,hair6_L,hair7_L,hair8_L,hair1_R,hair2_R,hair3_R,hair4_R,hair5_R,hair6_R,hair7_R,hair8_R,hair_01_01,hair_01_02,hair_02_01,hair_02_02,hair_03_01,hair_03_02,HeadEnd,mituami1,mituami2,mituami3,mituami4,mituami_F,mouth,tongue01,tongue02,tongue03,ribbon_L,ribbon_R,RightShoulder,RightArm,RightForeArm,RightHand,RightFingersBase,RightHandIndex1,RightHandIndex2,RightHandIndex3,RightHandIndex4,RightHandMiddle1,RightHandMiddle2,RightHandMiddle3,RightHandMiddle4,RightHandPinky1,RightHandPinky2,RightHandPinky3,RightHandPinky4,RightHandRing1,RightHandRing2,RightHandRing3,RightHandRing4,RightHandThumb1,RightHandThumb2,RightHandThumb3,RightHandThumb4,tit_L,tit_R	VRM_VERSION_NONE	VRM_BONE_NONE
skirt_03_02	-0.07662237435579	-0.07662237435579	-0.07662237435579	1	0	0	0	1	0	1	1	1	-0.17683927714825	0.84859251976013	-0.03771939128637	1	0	0	0	1	0	1	1	1	0.84859251976013	-0.03771939128637	1	0	0	0	1	0	1	1	1	Hips,,LeftUpLeg,LeftLeg,LeftFoot,LeftToeBase,LeftToeEnd,RightUpLeg,RightLeg,RightFoot,RightToeBase,RightToeEnd,skirt_01_01,skirt_01_02,skirt_02_01,skirt_02_02,skirt_03_01,skirt_03_02,skirt_04_01,skirt_04_02,skirt_05_01,skirt_05_02,skirt_06_01,skirt_06_02,skirt_07_01,skirt_07_02,skirt_08_01,skirt_08_02,skirt_09_01,skirt_09_02,skirt_10_01,skirt_10_02,Spine,Spine1,Spine2,Spine3,LeftShoulder,LeftArm,LeftForeArm,LeftHand,LeftFingersBase,LeftHandIndex1,LeftHandIndex2,LeftHandIndex3,LeftHandIndex4,LeftHandMiddle1,LeftHandMiddle2,LeftHandMiddle3,LeftHandMiddle4,LeftHandPinky1,LeftHandPinky2,LeftHandPinky3,LeftHandPinky4,LeftHandRing1,LeftHandRing2,LeftHandRing3,LeftHandRing4,LeftHandThumb1,LeftHandThumb2,LeftHandThumb3,LeftHandThumb4,Neck,Neck1,Head,eye_L,eye_light_L,eye_light_R,eye_R,hair1_L,hair2_L,hair3_L,hair4_L,hair5_L,hair6_L,hair7_L,hair8_L,hair1_R,hair2_R,hair3_R,hair4_R,hair5_R,hair6_R,hair7_R,hair8_R,hair_01_01,hair_01_02,hair_02_01,hair_02_02,hair_03_01,hair_03_02,HeadEnd,mituami1,mituami2,mituami3,mituami4,mituami_F,mouth,tongue01,tongue02,tongue03,ribbon_L,ribbon_R,RightShoulder,RightArm,RightForeArm,RightHand,RightFingersBase,RightHandIndex1,RightHandIndex2,RightHandIndex3,RightHandIndex4,RightHandMiddle1,RightHandMiddle2,RightHandMiddle3,RightHandMiddle4,RightHandPinky1,RightHandPinky2,RightHandPinky3,RightHandPinky4,RightHandRing1,RightHandRing2,RightHandRing3,RightHandRing4,RightHandThumb1,RightHandThumb2,RightHandThumb3,RightHandThumb4,tit_L,tit_R	VRM_VERSION_NONE	VRM_BONE_NONE
skirt_04_01	-0.09333052486181	-0.09333052486181	-0.09333052486181	1	0	0	0	1	0	1	1	1	-0.09333052486181	0.98484534025192	0.02364520914853	1	0	0	0	1	0	1	1	1	0.98484534025192	0.02364520914853	1	0	0	0	1	0	1	1	1	Hips,,LeftUpLeg,LeftLeg,LeftFoot,LeftToeBase,LeftToeEnd,RightUpLeg,RightLeg,RightFoot,RightToeBase,RightToeEnd,skirt_01_01,skirt_01_02,skirt_02_01,skirt_02_02,skirt_03_01,skirt_03_02,skirt_04_01,skirt_04_02,skirt_05_01,skirt_05_02,skirt_06_01,skirt_06_02,skirt_07_01,skirt_07_02,skirt_08_01,skirt_08_02,skirt_09_01,skirt_09_02,skirt_10_01,skirt_10_02,Spine,Spine1,Spine2,Spine3,LeftShoulder,LeftArm,LeftForeArm,LeftHand,LeftFingersBase,LeftHandIndex1,LeftHandIndex2,LeftHandIndex3,LeftHandIndex4,LeftHandMiddle1,LeftHandMiddle2,LeftHandMiddle3,LeftHandMiddle4,LeftHandPinky1,LeftHandPinky2,LeftHandPinky3,LeftHandPinky4,LeftHandRing1,LeftHandRing2,LeftHandRing3,LeftHandRing4,LeftHandThumb1,LeftHandThumb2,LeftHandThumb3,LeftHandThumb4,Neck,Neck1,Head,eye_L,eye_light_L,eye_light_R,eye_R,hair1_L,hair2_L,hair3_L,hair4_L,hair5_L,hair6_L,hair7_L,hair8_L,hair1_R,hair2_R,hair3_R,hair4_R,hair5_R,hair6_R,hair7_R,hair8_R,hair_01_01,hair_01_02,hair_02_01,hair_02_02,hair_03_01,hair_03_02,HeadEnd,mituami1,mituami2,mituami3,mituami4,mituami_F,mouth,tongue01,tongue02,tongue03,ribbon_L,ribbon_R,RightShoulder,RightArm,RightForeArm,RightHand,RightFingersBase,RightHandIndex1,RightHandIndex2,RightHandIndex3,RightHandIndex4,RightHandMiddle1,RightHandMiddle2,RightHandMiddle3,RightHandMiddle4,RightHandPinky1,RightHandPinky2,RightHandPinky3,RightHandPinky4,RightHandRing1,RightHandRing2,RightHandRing3,RightHandRing4,RightHandThumb1,RightHandThumb2,RightHandThumb3,RightHandThumb4,tit_L,tit_R	VRM_VERSION_NONE	VRM_BONE_NONE
skirt_04_02	-0.07473818212748	-0.07473818212748	-0.07473818212748	1	0	0	0	1	0	1	1	1	-0.16806870698929	0.85632383823395	0.0611556917429	1	0	0	0	1	0	1	1	1	0.85632383823395	0.0611556917429	1	0	0	0	1	0	1	1	1	Hips,,LeftUpLeg,LeftLeg,LeftFoot,LeftToeBase,LeftToeEnd,RightUpLeg,RightLeg,RightFoot,RightToeBase,RightToeEnd,skirt_01_01,skirt_01_02,skirt_02_01,skirt_02_02,skirt_03_01,skirt_03_02,skirt_04_01,skirt_04_02,skirt_05_01,skirt_05_02,skirt_06_01,skirt_06_02,skirt_07_01,skirt_07_02,skirt_08_01,skirt_08_02,skirt_09_01,skirt_09_02,skirt_10_01,skirt_10_02,Spine,Spine1,Spine2,Spine3,LeftShoulder,LeftArm,LeftForeArm,LeftHand,LeftFingersBase,LeftHandIndex1,LeftHandIndex2,LeftHandIndex3,LeftHandIndex4,LeftHandMiddle1,LeftHandMiddle2,LeftHandMiddle3,LeftHandMiddle4,LeftHandPinky1,LeftHandPinky2,LeftHandPinky3,LeftHandPinky4,LeftHandRing1,LeftHandRing2,LeftHandRing3,LeftHandRing4,LeftHandThumb1,LeftHandThumb2,LeftHandThumb3,LeftHandThumb4,Neck,Neck1,Head,eye_L,eye_light_L,eye_light_R,eye_R,hair1_L,hair2_L,hair3_L,hair4_L,hair5_L,hair6_L,hair7_L,hair8_L,hair1_R,hair2_R,hair3_R,hair4_R,hair5_R,hair6_R,hair7_R,hair8_R,hair_01_01,hair_01_02,hair_02_01,hair_02_02,hair_03_01,hair_03_02,HeadEnd,mituami1,mituami2,mituami3,mituami4,mituami_F,mouth,tongue01,tongue02,tongue03,ribbon_L,ribbon_R,RightShoulder,RightArm,RightForeArm,RightHand,RightFingersBase,RightHandIndex1,RightHandIndex2,RightHandIndex3,RightHandIndex4,RightHandMiddle1,RightHandMiddle2,RightHandMiddle3,RightHandMiddle4,RightHandPinky1,RightHandPinky2,RightHandPinky3,RightHandPinky4,RightHandRing1,RightHandRing2,RightHandRing3,RightHandRing4,RightHandThumb1,RightHandThumb2,RightHandThumb3,RightHandThumb4,tit_L,tit_R	VRM_VERSION_NONE	VRM_BONE_NONE
skirt_05_01	-0.05371375754476	-0.05371375754476	-0.05371375754476	1	0	0	0	1	0	1	1	1	-0.05371375754476	0.98484534025192	0.06501951813698	1	0	0	0	1	0	1	1	1	0.98484534025192	0.06501951813698	1	0	0	0	1	0	1	1	1	Hips,,LeftUpLeg,LeftLeg,LeftFoot,LeftToeBase,LeftToeEnd,RightUpLeg,RightLeg,RightFoot,RightToeBase,RightToeEnd,skirt_01_01,skirt_01_02,skirt_02_01,skirt_02_02,skirt_03_01,skirt_03_02,skirt_04_01,skirt_04_02,skirt_05_01,skirt_05_02,skirt_06_01,skirt_06_02,skirt_07_01,skirt_07_02,skirt_08_01,skirt_08_02,skirt_09_01,skirt_09_02,skirt_10_01,skirt_10_02,Spine,Spine1,Spine2,Spine3,LeftShoulder,LeftArm,LeftForeArm,LeftHand,LeftFingersBase,LeftHandIndex1,LeftHandIndex2,LeftHandIndex3,LeftHandIndex4,LeftHandMiddle1,LeftHandMiddle2,LeftHandMiddle3,LeftHandMiddle4,LeftHandPinky1,LeftHandPinky2,LeftHandPinky3,LeftHandPinky4,LeftHandRing1,LeftHandRing2,LeftHandRing3,LeftHandRing4,LeftHandThumb1,LeftHandThumb2,LeftHandThumb3,LeftHandThumb4,Neck,Neck1,Head,eye_L,eye_light_L,eye_light_R,eye_R,hair1_L,hair2_L,hair3_L,hair4_L,hair5_L,hair6_L,hair7_L,hair8_L,hair1_R,hair2_R,hair3_R,hair4_R,hair5_R,hair6_R,hair7_R,hair8_R,hair_01_01,hair_01_02,hair_02_01,hair_02_02,hair_03_01,hair_03_02,HeadEnd,mituami1,mituami2,mituami3,mituami4,mituami_F,mouth,tongue01,tongue02,tongue03,ribbon_L,ribbon_R,RightShoulder,RightArm,RightForeArm,RightHand,RightFingersBase,RightHandIndex1,RightHandIndex2,RightHandIndex3,RightHandIndex4,RightHandMiddle1,RightHandMiddle2,RightHandMiddle3,RightHandMiddle4,RightHandPinky1,RightHandPinky2,RightHandPinky3,RightHandPinky4,RightHandRing1,RightHandRing2,RightHandRing3,RightHandRing4,RightHandThumb1,RightHandThumb2,RightHandThumb3,RightHandThumb4,tit_L,tit_R	VRM_VERSION_NONE	VRM_BONE_NONE
skirt_05_02	-0.04455488547683	-0.04455488547683	-0.04455488547683	1	0	0	0	1	0	1	1	1	-0.09826864302158	0.85632389783859	0.13578459620476	1	0	0	0	1	0	1	1	1	0.85632389783859	0.13578459620476	1	0	0	0	1	0	1	1	1	Hips,,LeftUpLeg,LeftLeg,LeftFoot,LeftToeBase,LeftToeEnd,RightUpLeg,RightLeg,RightFoot,RightToeBase,RightToeEnd,skirt_01_01,skirt_01_02,skirt_02_01,skirt_02_02,skirt_03_01,skirt_03_02,skirt_04_01,skirt_04_02,skirt_05_01,skirt_05_02,skirt_06_01,skirt_06_02,skirt_07_01,skirt_07_02,skirt_08_01,skirt_08_02,skirt_09_01,skirt_09_02,skirt_10_01,skirt_10_02,Spine,Spine1,Spine2,Spine3,LeftShoulder,LeftArm,LeftForeArm,LeftHand,LeftFingersBase,LeftHandIndex1,LeftHandIndex2,LeftHandIndex3,LeftHandIndex4,LeftHandMiddle1,LeftHandMiddle2,LeftHandMiddle3,LeftHandMiddle4,LeftHandPinky1,LeftHandPinky2,LeftHandPinky3,LeftHandPinky4,LeftHandRing1,LeftHandRing2,LeftHandRing3,LeftHandRing4,LeftHandThumb1,LeftHandThumb2,LeftHandThumb3,LeftHandThumb4,Neck,Neck1,Head,eye_L,eye_light_L,eye_light_R,eye_R,hair1_L,hair2_L,hair3_L,hair4_L,hair5_L,hair6_L,hair7_L,hair8_L,hair1_R,hair2_R,hair3_R,hair4_R,hair5_R,hair6_R,hair7_R,hair8_R,hair_01_01,hair_01_02,hair_02_01,hair_02_02,hair_03_01,hair_03_02,HeadEnd,mituami1,mituami2,mituami3,mituami4,mituami_F,mouth,tongue01,tongue02,tongue03,ribbon_L,ribbon_R,RightShoulder,RightArm,RightForeArm,RightHand,RightFingersBase,RightHandIndex1,RightHandIndex2,RightHandIndex3,RightHandIndex4,RightHandMiddle1,RightHandMiddle2,RightHandMiddle3,RightHandMiddle4,RightHandPinky1,RightHandPinky2,RightHandPinky3,RightHandPinky4,RightHandRing1,RightHandRing2,RightHandRing3,RightHandRing4,RightHandThumb1,RightHandThumb2,RightHandThumb3,RightHandThumb4,tit_L,tit_R	VRM_VERSION_NONE	VRM_BONE_NONE
